Date,Open,High,Low,Close,Volume,Adj Close,Symbol
2010-06-04,499.72000099999997,509.250012,496.70001399999995,498.71999500000004,7832700,249.60960699999998,GOOGL
2010-06-07,499.060017,500.910003,483.150009,485.520012,7258100,243.003009,GOOGL
2010-06-08,487.85001600000004,488.839992,477.53999400000004,484.78,5364800,242.632633,GOOGL
2010-06-09,487.22000099999997,488.879991,472.00000700000004,474.020018,5452500,237.247256,GOOGL
2010-06-10,480.370016,488.5,475.84000499999996,487.010006,5150600,243.748752,GOOGL
2010-06-11,482.499994,488.709995,481.620016,488.5,3559800,244.49449500000003,GOOGL
2010-06-14,494.48000700000006,494.500006,483.19000800000003,483.19000800000003,4076700,241.83684100000002,GOOGL
2010-06-15,483.080011,500.40001500000005,482.18000199999994,497.990013,8510600,249.244251,GOOGL
2010-06-16,496.16999599999997,504.00001900000007,496.109998,501.26999400000005,4574000,250.885883,GOOGL
2010-06-17,503.450002,505.87000300000005,496.69001399999996,500.079992,3950600,250.29028599999998,GOOGL
2010-06-18,502.50999400000006,503.47000099999997,498.130009,500.02999400000004,5740000,250.265262,GOOGL
2010-06-21,499.899997,500.97000099999997,484.889997,488.559999,5961000,244.524524,GOOGL
2010-06-22,489.899997,496.60001600000004,485.73000700000006,486.249994,4434900,243.368366,GOOGL
2010-06-23,486.89000899999996,486.89000899999996,478.160009,482.050005,4054100,241.266269,GOOGL
2010-06-24,479.660003,482.75001900000007,473.260006,475.099992,3783400,237.787784,GOOGL
2010-06-25,477.060005,477.650021,470.56001100000003,472.680021,4485900,236.57658700000002,GOOGL
2010-06-28,472.589992,477.549993,469.01001900000006,472.08000499999997,3521000,236.27627900000002,GOOGL
2010-06-29,463.44000199999994,464.55000599999994,451.11999800000007,454.260013,6997100,227.35736400000002,GOOGL
2010-06-30,454.959996,457.830017,444.72000199999997,444.949996,7199100,222.697696,GOOGL
2010-07-01,445.290018,448.400003,433.62999800000006,439.49000700000005,7020100,219.964969,GOOGL
2010-07-02,441.620016,442.28,436.000001,436.55001799999997,3868100,218.49350299999998,GOOGL
2010-07-06,444.00001900000007,447.66999100000004,433.62999800000006,436.069999,5115000,218.25325299999997,GOOGL
2010-07-07,438.310006,451.28999400000004,435.380016,450.20002,6253100,225.325336,GOOGL
2010-07-08,453.55,457.32999900000004,449.660003,456.56001799999996,5332400,228.50851699999998,GOOGL
2010-07-09,471.960008,473.260006,462.780018,467.489995,8654300,233.978976,GOOGL
2010-07-12,472.36999800000007,479.44000800000003,471.07999900000004,475.83000499999997,6662100,238.153156,GOOGL
2010-07-13,482.250001,492.990013,480.280018,489.20001399999995,7944600,244.844852,GOOGL
2010-07-14,489.87999699999995,493.829992,486.46002000000004,491.339992,6229700,245.91591200000002,GOOGL
2010-07-15,491.730013,494.700002,482.680021,494.020018,9706600,247.25726600000002,GOOGL
2010-07-16,469.120016,470.56001100000003,459.52000599999997,459.610004,15633900,230.03503700000002,GOOGL
2010-07-19,461.010001,469.650003,457.51999400000005,466.179996,9091400,233.323321,GOOGL
2010-07-20,461.03,482.990013,460.60001100000005,481.590017,8100800,241.036044,GOOGL
2010-07-21,484.00001900000007,485.700008,475.430015,477.499994,6552600,238.98898599999998,GOOGL
2010-07-22,483.23000700000006,488.980019,482.47999500000003,484.809999,4291100,242.647647,GOOGL
2010-07-23,480.77000599999997,490.59000999999995,480.00999400000006,490.05999299999996,4524200,245.27527200000003,GOOGL
2010-07-26,489.090017,490.75000700000004,484.87999699999995,488.97001900000004,3986400,244.72973900000002,GOOGL
2010-07-27,490.580011,497.499994,490.170021,492.629991,4897400,246.561557,GOOGL
2010-07-28,494.939996,495.25001900000007,482.670021,484.35000999999994,4987000,242.41742299999999,GOOGL
2010-07-29,485.950002,488.879991,479.330011,484.989995,5345600,242.73773500000001,GOOGL
2010-07-30,479.650003,487.359998,479.14001500000006,484.849998,4283900,242.667667,GOOGL
2010-08-02,488.990019,493.28000599999996,486.94000800000003,490.41001500000004,3713600,245.450458,GOOGL
2010-08-03,490.50001299999997,492.459995,486.760012,489.82999900000004,3600900,245.160159,GOOGL
2010-08-04,492.18000199999994,507.000006,491.049999,506.319992,7617300,253.41341,GOOGL
2010-08-05,505.89000300000004,508.599998,503.559999,508.10000999999994,4835900,254.304309,GOOGL
2010-08-06,505.40001500000005,505.74000700000005,496.049999,500.22001900000004,6632300,250.36037000000002,GOOGL
2010-08-09,502.25,505.500012,501.359992,505.35001600000004,3740600,252.927936,GOOGL
2010-08-10,502.349998,506.0,498.569999,503.709995,4143800,252.107105,GOOGL
2010-08-11,497.730019,498.00001299999997,491.50001900000007,491.740013,4441500,246.116123,GOOGL
2010-08-12,483.94002,494.75,482.50999400000006,492.010006,4404700,246.25125400000002,GOOGL
2010-08-13,489.00001900000007,491.189996,486.01,486.349992,3865500,243.418414,GOOGL
2010-08-16,483.679996,489.86999800000007,480.50001299999997,485.59000999999995,2607300,243.03804300000002,GOOGL
2010-08-17,488.53,494.700002,486.03,490.520012,3777600,245.505512,GOOGL
2010-08-18,490.44001399999996,490.870004,481.55001799999997,482.150003,5367400,241.31631800000002,GOOGL
2010-08-19,481.01,482.50999400000006,467.250001,467.970014,7842100,234.21922599999996,GOOGL
2010-08-20,467.970014,471.590017,461.02,462.02000599999997,7827300,231.241244,GOOGL
2010-08-23,461.50001900000007,468.25000700000004,457.73002,464.070017,5966400,232.26727599999998,GOOGL
2010-08-24,457.70002,458.370004,450.920003,451.389991,5519800,225.920917,GOOGL
2010-08-25,449.999995,457.81001799999996,449.999995,454.620004,5179000,227.53753999999998,GOOGL
2010-08-26,456.059999,457.260001,450.440015,450.98000099999996,3550400,225.71571600000001,GOOGL
2010-08-27,452.55999299999996,459.989995,447.649991,458.82999299999994,4620100,229.644641,GOOGL
2010-08-30,459.15001500000005,459.760001,452.41999699999997,452.690021,2460300,226.57158199999998,GOOGL
2010-08-31,450.109992,454.86999800000007,448.00001299999997,450.01999400000005,3889700,225.235232,GOOGL
2010-09-01,454.97999500000003,464.939996,452.499995,460.330017,6450100,230.395404,GOOGL
2010-09-02,462.840017,464.430009,460.31001799999996,463.180009,3365000,231.821826,GOOGL
2010-09-03,470.520012,471.88000999999997,467.439996,470.30001799999997,5075700,235.385394,GOOGL
2010-09-07,464.50000700000004,467.589992,463.020012,464.400009,3416300,232.43243700000002,GOOGL
2010-09-08,465.19002,472.499995,464.51000700000003,470.580011,4798700,235.525531,GOOGL
2010-09-09,477.830017,480.40001500000005,470.580011,476.179996,4856300,238.32832599999998,GOOGL
2010-09-10,479.020018,479.79,475.07999299999994,476.139997,3944600,238.30830699999999,GOOGL
2010-09-13,480.900003,484.35000999999994,479.53000599999996,482.27,4478500,241.37637599999996,GOOGL
2010-09-14,482.010006,484.750001,480.07999299999994,480.43001399999997,4428500,240.45546299999998,GOOGL
2010-09-15,479.949996,481.89000899999996,478.500001,480.64000899999996,4800700,240.560565,GOOGL
2010-09-16,479.949996,482.449996,479.410009,481.059999,3935000,240.77077000000003,GOOGL
2010-09-17,483.749994,491.199996,481.179996,490.150021,11271900,245.320331,GOOGL
2010-09-20,492.499994,510.41001500000004,492.060005,508.28000599999996,8798100,254.39439700000003,GOOGL
2010-09-21,509.68000199999994,519.979994,508.910021,513.4600320000001,8923600,256.98700299999996,GOOGL
2010-09-22,512.8599849999999,517.779987,511.68001399999997,516.0000309999999,5069100,258.25827400000003,GOOGL
2010-09-23,514.610004,519.6900019999999,511.299993,513.4800309999999,4630100,256.997013,GOOGL
2010-09-24,521.740013,527.8299860000001,518.260036,527.289999,6707000,263.908908,GOOGL
2010-09-27,528.850022,536.85001,528.850022,530.409984,6208500,265.470462,GOOGL
2010-09-28,533.4800309999999,533.5900280000001,518.4500320000001,527.170002,7302000,263.84885,GOOGL
2010-09-29,527.849985,532.939983,524.710001,527.689989,4340000,264.109104,GOOGL
2010-09-30,529.1600139999999,531.870009,518.92002,525.790036,6481700,263.15817599999997,GOOGL
2010-10-01,529.999994,530.6199790000001,522.999982,525.6199790000001,4445500,263.073062,GOOGL
2010-10-04,524.9499950000001,528.250037,518.850022,522.349998,3877100,261.436435,GOOGL
2010-10-05,528.380033,539.999994,526.550017,538.230037,7007100,269.38440299999996,GOOGL
2010-10-06,539.260012,539.9499950000001,529.9399950000001,534.35001,5519000,267.442447,GOOGL
2010-10-07,536.210025,537.2000009999999,529.1400150000001,530.009994,4786800,265.270267,GOOGL
2010-10-08,532.769987,537.599991,527.619991,536.350022,5712600,268.44345400000003,GOOGL
2010-10-11,538.4800309999999,544.600003,537.170002,538.840022,5247300,269.68970099999996,GOOGL
2010-10-12,540.119991,545.9900309999999,537.789987,541.390021,7499600,270.96597599999996,GOOGL
2010-10-13,547.000006,547.489994,542.329998,543.300035,6105000,271.92194,GOOGL
2010-10-14,544.1800139999999,545.249988,537.110003,540.930032,13254900,270.735752,GOOGL
2010-10-15,599.2700110000001,601.640014,591.600015,601.450019,29619900,301.02603500000004,GOOGL
2010-10-18,600.54998,619.69,600.54998,617.709988,14182200,309.164158,GOOGL
2010-10-19,608.850021,614.819997,602.8599839999999,607.829985,9166600,304.219212,GOOGL
2010-10-20,608.1399769999999,617.379996,607.499993,607.979981,7043100,304.294285,GOOGL
2010-10-21,611.510017,616.000029,606.00003,611.990005,5835100,306.301304,GOOGL
2010-10-22,611.920007,614.819997,610.049992,612.529992,4507600,306.571568,GOOGL
2010-10-25,615.589979,624.739999,614.969994,616.500017,6310400,308.558567,GOOGL
2010-10-26,613.0999780000001,621.2300240000001,611.030029,618.600027,5020700,309.609623,GOOGL
2010-10-27,615.770035,619.999993,612.3299969999999,616.470018,4479300,308.543553,GOOGL
2010-10-28,620.049992,621.000029,613.300034,618.580028,4364200,309.599613,GOOGL
2010-10-29,617.070003,619.000017,612.989981,613.700025,4552000,307.157169,GOOGL
2010-11-01,615.730036,620.660038,611.210024,614.999993,6168000,307.807804,GOOGL
2010-11-02,618.670025,619.999993,614.580003,615.5999780000001,3991200,308.10809700000004,GOOGL
2010-11-03,617.499993,621.830009,613.50003,620.179988,6754200,310.400395,GOOGL
2010-11-04,624.640002,629.919995,622.100003,624.2700110000001,7134400,312.447453,GOOGL
2010-11-05,623.180037,625.489981,621.110027,625.0799910000001,3527800,312.852848,GOOGL
2010-11-08,624.0200169999999,629.490005,623.130038,626.7700110000001,4198300,313.698704,GOOGL
2010-11-09,629.999993,630.850033,620.5099799999999,624.819997,4469900,312.722721,GOOGL
2010-11-10,622.080003,622.9999809999999,617.509993,622.879984,4989000,311.751744,GOOGL
2010-11-11,619.7,619.849997,614.210012,617.19,4518600,308.903904,GOOGL
2010-11-12,613.990018,616.900008,601.210025,603.290035,6779200,301.94696400000004,GOOGL
2010-11-15,603.079979,604.000017,594.050016,595.4699820000001,6950800,298.033024,GOOGL
2010-11-16,592.759987,597.889984,583.450031,583.720024,6608100,292.152164,GOOGL
2010-11-17,584.999993,589.500005,581.370021,583.550029,4880100,292.06708100000003,GOOGL
2010-11-18,589.000018,599.979994,588.560028,596.560016,5174800,298.578587,GOOGL
2010-11-19,597.000005,597.889984,590.339985,590.830034,4590400,295.71072799999996,GOOGL
2010-11-22,587.469994,593.440031,582.749987,591.220024,4368800,295.90591800000004,GOOGL
2010-11-23,587.010005,589.010017,578.2000370000001,583.0099809999999,4320800,291.796787,GOOGL
2010-11-24,587.3099980000001,596.600015,587.0500040000001,594.969994,4788000,297.78278,GOOGL
2010-11-26,590.4599820000001,592.979981,587.000005,589.999993,2619500,295.295292,GOOGL
2010-11-29,589.170013,589.7999980000001,579.9499950000001,582.110003,5713600,291.346348,GOOGL
2010-11-30,574.3200099999999,574.3200099999999,553.310035,555.710037,14220500,278.133152,GOOGL
2010-12-01,562.9999809999999,571.570016,562.399996,564.350009,7500600,282.457462,GOOGL
2010-12-02,568.660026,573.330034,565.349985,571.8200099999999,5090700,286.196201,GOOGL
2010-12-03,569.450007,576.480018,567.9999809999999,572.9999809999999,5257100,286.78677700000003,GOOGL
2010-12-06,580.569979,582.000005,576.6100150000001,578.360033,4183400,289.46948599999996,GOOGL
2010-12-07,591.270023,592.9999809999999,586.00003,587.140002,6078300,293.863865,GOOGL
2010-12-08,591.970006,592.519993,583.690025,590.53998,3510200,295.565556,GOOGL
2010-12-09,593.8800200000001,595.579979,589.000018,591.500018,3734000,296.04605499999997,GOOGL
2010-12-10,593.139978,593.990018,590.289986,592.21,3405900,296.401402,GOOGL
2010-12-13,597.120002,602.9999809999999,594.090015,594.620002,4792200,297.60760899999997,GOOGL
2010-12-14,597.090003,598.290035,592.479994,594.909995,3283300,297.75275,GOOGL
2010-12-15,594.200013,596.450019,589.1500139999999,590.299986,4331000,295.44543799999997,GOOGL
2010-12-16,592.849985,593.770023,588.069979,591.710012,3190600,296.15115699999996,GOOGL
2010-12-17,591.00003,592.559992,587.669989,590.800035,6168000,295.695713,GOOGL
2010-12-20,594.650002,597.879984,588.660026,595.059992,3942600,297.827824,GOOGL
2010-12-21,598.570028,604.72,597.60999,603.069979,3755200,301.836826,GOOGL
2010-12-22,604.000017,607.000005,603.280035,605.489981,2412500,303.048039,GOOGL
2010-12-23,605.339985,606.00003,602.030005,604.230012,2219300,302.417423,GOOGL
2010-12-27,602.739987,603.780023,599.500005,602.379996,2413700,301.491489,GOOGL
2010-12-28,602.0500040000001,603.870021,598.0099809999999,598.920019,2127400,299.759769,GOOGL
2010-12-29,602.000005,602.409995,598.920019,601.00003,2036300,300.800816,GOOGL
2010-12-30,597.9999809999999,601.330022,597.389996,598.860021,1977000,299.72974,GOOGL
2010-12-31,596.740012,598.420032,592.030005,593.970018,3075500,297.282291,GOOGL
2011-01-03,596.480018,605.589979,596.480018,604.350009,4725600,302.477482,GOOGL
2011-01-04,605.6199780000001,606.180025,600.11999,602.120002,3645300,301.361363,GOOGL
2011-01-05,600.069991,610.329985,600.049992,609.070016,5059500,304.839848,GOOGL
2011-01-06,610.680037,618.430031,610.049992,613.50003,4111400,307.057072,GOOGL
2011-01-07,615.910032,618.250036,610.12999,616.440019,4198100,308.52853799999997,GOOGL
2011-01-10,614.7999980000001,615.389983,608.560028,614.210012,3155200,307.412419,GOOGL
2011-01-11,617.709988,618.800022,614.500005,616.010029,2875700,308.31332799999996,GOOGL
2011-01-12,619.350009,619.350009,614.769999,616.870008,3262100,308.743748,GOOGL
2011-01-13,616.970006,619.670001,614.1600129999999,616.690013,2665300,308.65366,GOOGL
2011-01-14,617.399995,624.2700110000001,617.080003,624.180013,4726400,312.402409,GOOGL
2011-01-18,626.060028,641.990005,625.269986,639.630002,7226700,320.135136,GOOGL
2011-01-19,642.120002,642.959981,629.660001,631.7500110000001,6805300,316.19119700000005,GOOGL
2011-01-20,632.21,634.080015,623.290035,626.7700110000001,10960600,313.698704,GOOGL
2011-01-21,639.580003,641.730011,611.360021,611.830009,17790900,306.221226,GOOGL
2011-01-24,607.569991,612.489993,601.2300240000001,611.080028,9189200,305.84586,GOOGL
2011-01-25,608.2000370000001,620.690037,606.5200169999999,619.909995,7286300,310.265263,GOOGL
2011-01-26,620.329985,622.489993,615.279986,616.500017,4072100,308.558567,GOOGL
2011-01-27,617.889983,619.7,613.250036,616.7900099999999,4034300,308.703709,GOOGL
2011-01-28,619.070016,620.3599839999999,599.759999,600.9900299999999,8453700,300.795811,GOOGL
2011-01-31,603.600027,604.470006,595.54998,600.3599839999999,5604100,300.480473,GOOGL
2011-02-01,604.490005,613.350033,603.1099780000001,611.040029,5485100,305.82583999999997,GOOGL
2011-02-02,611.00003,614.340009,607.529992,612.000005,3517800,306.306309,GOOGL
2011-02-03,609.480006,611.450019,606.1300259999999,610.149989,2987200,305.380375,GOOGL
2011-02-04,610.149989,611.440019,606.6100150000001,610.9800299999999,3098400,305.795811,GOOGL
2011-02-07,610.159989,618.390032,609.210012,614.2900099999999,3595600,307.45245800000004,GOOGL
2011-02-08,614.929995,619.630002,614.510005,618.380032,3386400,309.499516,GOOGL
2011-02-09,616.870008,619.4500059999999,612.3399969999999,616.500017,3681300,308.558567,GOOGL
2011-02-10,613.90002,617.499993,611.560016,616.440019,4664100,308.52853799999997,GOOGL
2011-02-11,613.790022,624.999993,612.9999809999999,624.500005,5174600,312.562565,GOOGL
2011-02-14,623.3400330000001,629.640002,620.039992,628.150038,4251700,314.389408,GOOGL
2011-02-15,627.319997,630.089991,623.0999780000001,624.1500139999999,4179800,312.387394,GOOGL
2011-02-16,625.630038,626.500017,622.100003,624.220012,3364600,312.42242799999997,GOOGL
2011-02-17,621.250023,627.249999,620.279986,625.259986,2954600,312.942936,GOOGL
2011-02-18,626.000029,631.180025,624.180013,630.0799910000001,6429300,315.355351,GOOGL
2011-02-22,620.029992,624.929995,607.769986,610.209988,7272500,305.410404,GOOGL
2011-02-23,610.329985,614.7,604.000017,611.320022,5773400,305.965977,GOOGL
2011-02-24,611.39002,613.089979,601.350021,608.820022,5417900,304.714726,GOOGL
2011-02-25,611.860009,614.72,609.500005,610.039992,3860900,305.325321,GOOGL
2011-02-28,609.999993,616.490018,608.0099809999999,613.400032,4558400,307.007023,GOOGL
2011-03-01,617.779986,619.220012,599.3000099999999,600.760036,6639700,300.680698,GOOGL
2011-03-02,599.7999980000001,606.00003,595.189989,600.790035,4049300,300.695713,GOOGL
2011-03-03,606.3800200000001,611.490018,604.999993,609.560004,3886700,305.085087,GOOGL
2011-03-04,608.330034,608.980018,600.199988,600.6199780000001,6015900,300.6106,GOOGL
2011-03-07,600.54998,603.690025,587.000005,591.6600139999999,6918400,296.126133,GOOGL
2011-03-08,592.929983,597.979981,590.199988,592.3099980000001,4565200,296.45145,GOOGL
2011-03-09,591.00003,594.510005,585.750036,591.7700110000001,4297600,296.181187,GOOGL
2011-03-10,585.439983,586.6200150000001,579.450007,580.299986,6249900,290.440433,GOOGL
2011-03-11,578.220037,579.999993,573.330034,576.710013,6057900,288.64365,GOOGL
2011-03-14,572.799986,578.290035,568.0199809999999,569.989994,5626500,285.280277,GOOGL
2011-03-15,557.499994,571.00003,555.4999809999999,569.560004,8003100,285.065067,GOOGL
2011-03-16,568.0099809999999,569.789999,551.280023,557.100003,7589400,278.82883,GOOGL
2011-03-17,564.480006,569.000018,560.53998,561.360021,5792800,280.960972,GOOGL
2011-03-18,564.640002,567.989982,559.74,561.060029,6590600,280.810825,GOOGL
