Date,Open,High,Low,Close,Volume,Adj Close,Symbol
2010-05-05,127.120003,128.229996,126.870003,127.459999,6072800,107.68736899999999,IBM
2010-05-06,126.290001,127.93,116.0,123.91999799999999,13168800,105.233174,IBM
2010-05-07,123.360001,124.389999,120.0,122.099998,10584800,103.687626,IBM
2010-05-10,126.269997,126.66999799999999,125.059998,126.269997,8463900,107.228799,IBM
2010-05-11,125.209999,128.419998,125.150002,126.889999,6498900,107.755306,IBM
2010-05-12,127.160004,132.850006,127.010002,132.679993,16626900,112.672183,IBM
2010-05-13,130.929993,133.100006,130.850006,131.479996,10497800,111.653143,IBM
2010-05-14,131.059998,131.669998,129.41000400000001,131.190002,9920100,111.40688,IBM
2010-05-17,130.679993,131.759995,128.699997,130.440002,8923400,110.76997800000001,IBM
2010-05-18,131.259995,131.990005,129.899994,129.949997,9330000,110.35386399999999,IBM
2010-05-19,129.369995,130.5,127.82,128.860001,8669300,109.42823600000001,IBM
2010-05-20,127.220001,127.959999,123.68,123.800003,13176500,105.131274,IBM
2010-05-21,122.160004,125.610001,121.400002,125.41999799999999,12639500,106.506978,IBM
2010-05-24,125.260002,126.019997,124.040001,124.449997,6868600,105.68325,IBM
2010-05-25,121.470001,124.949997,121.470001,124.519997,9494800,105.742694,IBM
2010-05-26,124.889999,125.940002,123.0,123.230003,9083200,104.64722900000001,IBM
2010-05-27,125.050003,126.389999,124.769997,126.389999,7725900,107.33070500000001,IBM
2010-05-28,125.959999,126.279999,124.290001,125.260002,7421900,106.371109,IBM
2010-06-01,124.690002,126.879997,124.199997,124.339996,7135400,105.58983700000002,IBM
2010-06-02,124.849998,127.5,124.349998,127.410004,7705300,108.196895,IBM
2010-06-03,127.75,128.220001,126.459999,127.959999,6645300,108.663953,IBM
2010-06-04,126.370003,127.099998,124.66999799999999,125.279999,9669200,106.38808999999999,IBM
2010-06-07,125.57,125.860001,124.129997,124.129997,6951400,105.411506,IBM
2010-06-08,124.260002,124.459999,122.82,123.720001,8399200,105.063336,IBM
2010-06-09,124.83000200000001,125.839996,123.58000200000001,123.900002,7795500,105.21619299999999,IBM
2010-06-10,125.989998,128.220001,125.800003,127.68,7479700,108.426177,IBM
2010-06-11,126.730003,128.800003,126.440002,128.449997,5820200,109.08006,IBM
2010-06-14,128.5,129.970001,128.490005,128.5,6753000,109.122523,IBM
2010-06-15,128.929993,129.949997,128.369995,129.78999299999998,6652500,110.21798899999999,IBM
2010-06-16,128.33999599999999,130.679993,128.33999599999999,130.350006,6401000,110.69355300000001,IBM
2010-06-17,130.070007,131.029999,129.860001,130.979996,5571000,111.22854199999999,IBM
2010-06-18,131.020004,131.25,130.130005,130.149994,9581400,110.523702,IBM
2010-06-21,131.419998,131.940002,130.220001,130.649994,6857800,110.94830300000001,IBM
2010-06-22,130.369995,131.470001,129.070007,129.300003,6030200,109.80188799999999,IBM
2010-06-23,129.25,131.470001,129.08999599999999,130.110001,6855800,110.48974,IBM
2010-06-24,129.570007,129.729996,127.699997,128.190002,5565500,108.859272,IBM
2010-06-25,128.33999599999999,129.100006,127.120003,127.120003,10420400,107.950626,IBM
2010-06-28,127.650002,129.470001,127.220001,128.979996,6335100,109.53013700000001,IBM
2010-06-29,127.349998,128.399994,124.120003,125.089996,9376200,106.226739,IBM
2010-06-30,124.83000200000001,125.220001,123.0,123.480003,8018000,104.85952900000001,IBM
2010-07-01,123.550003,124.209999,121.610001,122.57,9742100,104.086752,IBM
2010-07-02,123.290001,123.290001,120.610001,121.860001,6454500,103.483819,IBM
2010-07-06,123.58000200000001,124.629997,122.16999799999999,123.459999,6348700,104.84254200000001,IBM
2010-07-07,123.470001,127.120003,123.470001,127.0,7090300,107.84871899999999,IBM
2010-07-08,127.370003,128.149994,126.739998,127.970001,5439300,108.67244699999999,IBM
2010-07-09,127.900002,128.199997,127.290001,127.959999,3898000,108.663953,IBM
2010-07-12,127.370003,128.830002,127.160004,128.669998,4206900,109.26688600000001,IBM
2010-07-13,128.970001,130.979996,128.690002,130.479996,6687700,110.80394,IBM
2010-07-14,129.320007,131.600006,129.139999,130.720001,6607200,111.007754,IBM
2010-07-15,129.869995,130.919998,129.550003,130.720001,6186800,111.007754,IBM
2010-07-16,129.96000700000002,130.149994,127.849998,128.029999,7002900,108.72339699999999,IBM
2010-07-19,128.669998,130.380005,128.369995,129.78999299999998,8388600,110.21798899999999,IBM
2010-07-20,122.970001,126.559998,122.93,126.550003,16337400,107.466581,IBM
2010-07-21,126.440002,126.5,124.620003,125.269997,8615500,106.37959599999999,IBM
2010-07-22,126.32,127.779999,126.050003,127.470001,6909000,108.247845,IBM
2010-07-23,127.300003,128.800003,127.0,128.380005,5078000,109.020623,IBM
2010-07-26,128.179993,128.429993,127.139999,128.41000400000001,5174900,109.046098,IBM
2010-07-27,128.779999,129.169998,127.889999,128.630005,4648200,109.232923,IBM
2010-07-28,128.669998,129.350006,127.879997,128.429993,4248800,109.063073,IBM
2010-07-29,129.059998,129.5,127.139999,128.020004,8994200,108.714909,IBM
2010-07-30,127.43,128.979996,127.040001,128.399994,6021000,109.037598,IBM
2010-08-02,129.25,131.199997,129.25,130.759995,6437500,111.041716,IBM
2010-08-03,130.029999,131.03999299999998,129.330002,130.369995,5091800,110.710528,IBM
2010-08-04,130.46000700000002,131.5,129.850006,131.270004,4567500,111.474818,IBM
2010-08-05,130.729996,131.979996,130.529999,131.830002,4520600,111.950369,IBM
2010-08-06,130.41000400000001,130.479996,128.759995,130.139999,6136200,111.062816,IBM
2010-08-09,130.78999299999998,132.33999599999999,130.399994,132.0,6131700,112.65016000000001,IBM
2010-08-10,131.179993,132.490005,130.770004,131.83999599999999,5471700,112.51361100000001,IBM
2010-08-11,130.690002,130.690002,129.46000700000002,129.830002,6316100,110.79826100000001,IBM
2010-08-12,127.690002,128.779999,127.519997,128.300003,5132200,109.49254499999999,IBM
2010-08-13,127.959999,128.46000700000002,127.33000200000001,127.870003,4669400,109.125578,IBM
2010-08-16,127.470001,128.229996,126.959999,127.769997,4009200,109.040232,IBM
2010-08-17,128.830002,129.850006,127.900002,128.449997,4298300,109.620551,IBM
2010-08-18,128.869995,130.199997,127.800003,129.389999,4883200,110.42275900000001,IBM
2010-08-19,128.669998,129.58999599999999,128.020004,128.899994,5402400,110.00458300000001,IBM
2010-08-20,128.720001,128.979996,126.959999,127.5,6246300,108.80981399999999,IBM
2010-08-23,127.57,128.029999,126.440002,126.470001,4034400,107.930802,IBM
2010-08-24,125.209999,126.019997,124.57,124.900002,5621200,106.590948,IBM
2010-08-25,124.57,125.599998,124.0,125.269997,5235300,106.906706,IBM
2010-08-26,125.779999,125.779999,122.779999,122.779999,7746600,104.781716,IBM
2010-08-27,123.83000200000001,124.800003,122.41999799999999,124.730003,6214200,106.44587,IBM
2010-08-30,125.08000200000001,125.269997,123.400002,123.400002,3604000,105.310833,IBM
2010-08-31,123.309998,123.989998,122.279999,123.129997,5624200,105.080408,IBM
2010-09-01,125.309998,126.309998,124.519997,125.769997,5623100,107.33341100000001,IBM
2010-09-02,126.029999,126.230003,124.650002,125.040001,5103300,106.710425,IBM
2010-09-03,126.220001,127.599998,125.900002,127.58000200000001,5142900,108.87808799999999,IBM
2010-09-07,126.989998,127.360001,125.879997,125.949997,4353300,107.487025,IBM
2010-09-08,126.019997,126.519997,125.389999,126.08000200000001,4477500,107.597973,IBM
2010-09-09,127.269997,127.57,126.150002,126.360001,3436700,107.836926,IBM
2010-09-10,126.989998,128.28999299999998,126.260002,127.989998,4418700,109.22798300000001,IBM
2010-09-13,128.630005,130.0,128.520004,129.610001,5271300,110.61051,IBM
2010-09-14,128.429993,129.919998,128.429993,128.850006,4850500,109.961923,IBM
2010-09-15,128.649994,129.96000700000002,128.53999299999998,129.429993,4762500,110.45688899999999,IBM
2010-09-16,129.199997,129.949997,128.800003,129.669998,4685000,110.66171299999999,IBM
2010-09-17,129.919998,130.600006,129.699997,130.190002,10397400,111.10548999999999,IBM
2010-09-20,130.240005,132.08999599999999,130.110001,131.78999299999998,7145500,112.47093799999999,IBM
2010-09-21,131.449997,132.800003,130.779999,131.979996,5267900,112.63308799999999,IBM
2010-09-22,131.610001,132.580002,131.399994,132.570007,4922400,113.13661,IBM
2010-09-23,131.419998,132.779999,131.220001,131.669998,3898800,112.36853300000001,IBM
2010-09-24,132.419998,134.149994,132.33999599999999,134.110001,7122400,114.450856,IBM
2010-09-27,133.509995,135.0,133.509995,134.649994,6155400,114.91169199999999,IBM
2010-09-28,134.669998,135.139999,133.71000700000002,134.889999,7481300,115.11651499999999,IBM
2010-09-29,134.399994,135.800003,134.33999599999999,135.479996,5151200,115.620024,IBM
2010-09-30,135.5,136.110001,133.669998,134.139999,6425800,114.47645800000001,IBM
2010-10-01,135.509995,136.279999,135.08999599999999,135.639999,5621200,115.756573,IBM
2010-10-04,135.229996,135.919998,134.389999,135.25,4059900,115.423744,IBM
2010-10-05,136.179993,137.899994,136.119995,137.66000400000001,6202500,117.48046599999999,IBM
2010-10-06,136.880005,137.96000700000002,136.830002,137.83999599999999,4783000,117.634073,IBM
2010-10-07,137.919998,138.880005,137.520004,138.720001,6440800,118.38507800000001,IBM
2010-10-08,138.399994,139.08999599999999,138.059998,138.850006,4540800,118.496026,IBM
2010-10-11,138.78999299999998,139.940002,138.639999,139.66000400000001,4004300,119.18728600000001,IBM
2010-10-12,138.399994,139.990005,138.270004,139.850006,5637300,119.34943600000001,IBM
2010-10-13,139.91000400000001,141.479996,139.779999,140.369995,8784300,119.7932,IBM
2010-10-14,140.350006,141.5,139.690002,141.5,5653100,120.757558,IBM
2010-10-15,142.100006,142.100006,140.53999299999998,141.059998,7220400,120.38205500000001,IBM
2010-10-18,140.899994,143.029999,140.83999599999999,142.830002,10322700,121.892595,IBM
2010-10-19,137.300003,139.33999599999999,136.699997,138.029999,14159100,117.796223,IBM
2010-10-20,138.279999,139.869995,138.130005,139.070007,6945500,118.683777,IBM
2010-10-21,139.809998,140.490005,138.399994,139.830002,6221200,119.33236399999998,IBM
2010-10-22,140.149994,140.75,139.46000700000002,139.669998,4105300,119.195816,IBM
2010-10-25,140.419998,141.399994,139.809998,139.83999599999999,4870000,119.34089399999999,IBM
2010-10-26,139.28999299999998,142.0,138.529999,140.669998,7327100,120.049226,IBM
2010-10-27,139.520004,141.570007,139.0,141.429993,6465300,120.69781299999998,IBM
2010-10-28,141.83999599999999,141.949997,140.419998,140.899994,5481600,120.245507,IBM
2010-10-29,140.899994,144.0,140.75,143.600006,8439300,122.549725,IBM
2010-11-01,143.639999,144.259995,142.320007,143.320007,5674600,122.310771,IBM
2010-11-02,143.850006,144.71000700000002,143.71000700000002,143.83999599999999,4626400,122.754535,IBM
2010-11-03,144.240005,144.46000700000002,142.630005,144.169998,5182100,123.036162,IBM
2010-11-04,144.820007,146.83999599999999,144.71000700000002,146.78999299999998,6622500,125.272093,IBM
2010-11-05,145.940002,146.929993,145.669998,146.919998,4995800,125.38304,IBM
2010-11-08,145.350006,146.580002,145.25,146.46000700000002,4459700,125.545914,IBM
2010-11-09,146.699997,147.529999,145.630005,146.139999,5700600,125.271603,IBM
2010-11-10,146.08999599999999,146.78999299999998,145.630005,146.550003,5172000,125.62306000000001,IBM
2010-11-11,144.699997,145.5,143.350006,145.429993,4752200,124.66298400000001,IBM
2010-11-12,144.58999599999999,145.770004,143.550003,143.740005,4731500,123.214322,IBM
2010-11-15,143.889999,144.75,143.270004,143.639999,3827700,123.128597,IBM
2010-11-16,142.929993,143.380005,141.179993,142.240005,6342100,121.928518,IBM
2010-11-17,142.490005,142.490005,141.389999,141.949997,4785900,121.67992199999999,IBM
2010-11-18,143.03999299999998,144.990005,142.75,144.360001,4236200,123.74578400000001,IBM
2010-11-19,144.380005,145.350006,143.990005,145.050003,5015900,124.33725600000001,IBM
2010-11-22,144.0,145.429993,143.559998,145.389999,3730700,124.628701,IBM
2010-11-23,144.240005,144.529999,142.330002,143.179993,4570300,122.734278,IBM
2010-11-24,143.949997,146.440002,143.820007,145.809998,4874100,124.988725,IBM
2010-11-26,145.300003,145.300003,143.570007,143.899994,2081300,123.35146499999999,IBM
2010-11-29,143.529999,143.669998,141.5,142.889999,5040300,122.48569499999999,IBM
2010-11-30,142.240005,142.759995,141.279999,141.46000700000002,7674800,121.259901,IBM
2010-12-01,143.610001,145.130005,143.509995,144.41000400000001,6822800,123.788646,IBM
2010-12-02,144.330002,145.850006,144.300003,145.179993,5374000,124.448683,IBM
2010-12-03,144.25,145.679993,144.25,145.380005,3710600,124.62013400000001,IBM
2010-12-06,144.53999299999998,145.869995,144.520004,144.990005,3321800,124.285825,IBM
2010-12-07,146.020004,146.300003,143.869995,144.020004,4828600,123.45433799999999,IBM
2010-12-08,144.350006,145.649994,143.83999599999999,144.979996,4961400,124.277245,IBM
2010-12-09,145.940002,145.940002,143.520004,144.300003,4405300,123.694353,IBM
2010-12-10,144.880005,144.949997,143.729996,144.820007,3503800,124.140103,IBM
2010-12-13,145.139999,145.399994,144.21000700000002,144.279999,4741000,123.67720600000001,IBM
2010-12-14,144.259995,146.009995,144.259995,145.820007,4800800,124.99730500000001,IBM
2010-12-15,145.130005,145.720001,144.309998,144.720001,4447400,124.054377,IBM
2010-12-16,144.83999599999999,145.320007,144.149994,144.550003,4178600,123.908654,IBM
2010-12-17,144.690002,145.5,144.399994,145.0,10027000,124.294393,IBM
2010-12-20,145.389999,145.53999299999998,144.389999,144.509995,3995000,123.87435900000001,IBM
2010-12-21,144.990005,145.990005,144.330002,145.740005,3777100,124.928727,IBM
2010-12-22,145.66000400000001,146.399994,145.580002,145.949997,3388800,125.108733,IBM
2010-12-23,145.889999,146.330002,145.330002,145.889999,2424500,125.057303,IBM
2010-12-27,145.119995,145.699997,145.0,145.33999599999999,2314700,124.58583899999999,IBM
2010-12-28,145.309998,146.149994,145.059998,145.71000700000002,2699600,124.90301200000002,IBM
2010-12-29,146.0,147.5,145.71000700000002,146.520004,3661100,125.59734499999999,IBM
2010-12-30,146.360001,147.110001,146.25,146.669998,3039100,125.72592,IBM
2010-12-31,146.729996,147.070007,145.96000700000002,146.759995,2969800,125.80306499999999,IBM
2011-01-03,147.21000700000002,148.199997,147.139999,147.479996,4603800,126.420252,IBM
2011-01-04,147.559998,148.220001,146.639999,147.639999,5060100,126.55740700000001,IBM
2011-01-05,147.33999599999999,147.479996,146.729996,147.050003,4657400,126.05166100000001,IBM
2011-01-06,147.130005,148.78999299999998,146.820007,148.66000400000001,5029200,127.431758,IBM
2011-01-07,148.78999299999998,148.860001,146.940002,147.929993,4135700,126.80599,IBM
2011-01-10,147.580002,148.059998,147.229996,147.639999,3633400,126.55740700000001,IBM
2011-01-11,148.199997,148.350006,146.75,147.279999,4163600,126.248814,IBM
2011-01-12,147.990005,149.28999299999998,147.669998,149.100006,4091500,127.808929,IBM
2011-01-13,149.240005,149.28999299999998,148.25,148.820007,3445800,127.568913,IBM
2011-01-14,148.889999,150.0,148.470001,150.0,4544200,128.580406,IBM
2011-01-18,149.820007,151.46000700000002,149.380005,150.649994,9176900,129.137583,IBM
2011-01-19,153.259995,156.130005,152.830002,155.690002,12141000,133.457892,IBM
2011-01-20,154.529999,155.96000700000002,154.449997,155.800003,7439900,133.552185,IBM
2011-01-21,156.399994,156.779999,154.96000700000002,155.5,7009000,133.295021,IBM
2011-01-24,155.419998,159.78999299999998,155.330002,159.630005,7285100,136.835273,IBM
2011-01-25,159.21000700000002,164.350006,159.0,161.440002,8260800,138.386807,IBM
2011-01-26,161.669998,161.899994,160.419998,161.03999299999998,5353100,138.043918,IBM
2011-01-27,161.429993,162.179993,160.860001,161.070007,4878300,138.069647,IBM
2011-01-28,161.050003,161.919998,158.669998,159.21000700000002,6725600,136.475249,IBM
2011-01-31,159.179993,162.0,158.679993,162.0,7197200,138.866839,IBM
2011-02-01,162.110001,163.940002,162.0,163.559998,5831300,140.204073,IBM
2011-02-02,163.399994,163.600006,162.610001,163.300003,3904000,139.98120500000002,IBM
2011-02-03,163.16000400000001,164.199997,162.809998,163.529999,4683400,140.178358,IBM
2011-02-04,163.479996,164.139999,163.220001,164.0,3755200,140.581244,IBM
2011-02-07,164.080002,164.990005,164.020004,164.820007,4928100,141.284157,IBM
2011-02-08,164.820007,166.25,164.320007,166.050003,5612600,142.902077,IBM
2011-02-09,165.619995,165.970001,164.100006,164.649994,4633600,141.697234,IBM
2011-02-10,163.899994,165.0,163.179993,164.08999599999999,5737800,141.215302,IBM
2011-02-11,163.979996,165.009995,163.309998,163.850006,5185200,141.008767,IBM
2011-02-14,164.179993,164.380005,162.850006,163.220001,4129800,140.466587,IBM
2011-02-15,162.889999,163.570007,162.520004,162.83999599999999,3768700,140.139556,IBM
2011-02-16,163.330002,163.600006,162.75,163.399994,3216000,140.621488,IBM
2011-02-17,163.300003,164.669998,162.850006,164.240005,3230500,141.3444,IBM
2011-02-18,164.46000700000002,164.83999599999999,164.100006,164.83999599999999,4245000,141.86075,IBM
2011-02-22,163.570007,164.259995,161.779999,161.949997,5209300,139.373626,IBM
2011-02-23,161.809998,162.679993,160.139999,160.179993,5998100,137.85036599999998,IBM
2011-02-24,159.630005,161.270004,159.029999,160.770004,5707500,138.358128,IBM
2011-02-25,161.059998,162.33999599999999,160.860001,162.279999,4518400,139.657624,IBM
2011-02-28,162.360001,162.990005,161.240005,161.880005,4773000,139.313391,IBM
2011-03-01,163.149994,163.149994,159.880005,159.970001,4382800,137.669648,IBM
2011-03-02,159.429993,161.110001,159.41000400000001,160.16000400000001,3413000,137.83316399999998,IBM
2011-03-03,161.419998,164.0,161.270004,163.479996,4057800,140.690338,IBM
2011-03-04,163.399994,164.309998,160.649994,161.830002,4910700,139.270359,IBM
2011-03-07,161.600006,162.979996,158.850006,159.929993,5312000,137.63521699999998,IBM
2011-03-08,159.699997,163.429993,159.21000700000002,162.279999,5384800,139.657624,IBM
2011-03-09,163.470001,167.720001,163.279999,165.860001,9086600,142.738562,IBM
2011-03-10,164.639999,164.669998,161.380005,162.020004,7041400,139.433874,IBM
2011-03-11,162.399994,163.240005,160.83999599999999,162.429993,4271000,139.786709,IBM
2011-03-14,161.16000400000001,161.979996,160.08999599999999,161.389999,4300500,138.891694,IBM
2011-03-15,157.350006,159.639999,156.880005,159.020004,6475800,136.85208400000002,IBM
2011-03-16,156.520004,156.979996,151.71000700000002,153.0,12195300,131.67128799999998,IBM
2011-03-17,154.0,154.5,152.699997,154.179993,7376400,132.686786,IBM
2011-03-18,156.5,156.949997,154.320007,155.889999,11450000,134.158412,IBM
2011-03-21,157.639999,159.630005,157.070007,157.679993,5784000,135.698875,IBM
2011-03-22,158.559998,158.610001,157.520004,158.0,4311400,135.97427199999998,IBM
2011-03-23,158.0,160.080002,157.529999,159.529999,4782500,137.290984,IBM
2011-03-24,160.229996,160.71000700000002,158.83999599999999,160.03999299999998,5145800,137.729883,IBM
2011-03-25,160.979996,162.740005,160.759995,162.179993,5348100,139.571559,IBM
2011-03-28,161.53999299999998,162.580002,161.119995,161.369995,3972800,138.874478,IBM
2011-03-29,161.33999599999999,163.08999599999999,161.149994,162.880005,3456700,140.17398799999998,IBM
2011-03-30,163.550003,163.990005,163.020004,163.600006,3394100,140.79361799999998,IBM
2011-03-31,163.399994,164.059998,163.070007,163.070007,3860800,140.337503,IBM
2011-04-01,163.699997,164.419998,163.03999299999998,164.270004,4381900,141.370216,IBM
2011-04-04,164.419998,164.729996,163.580002,164.25,3225100,141.353001,IBM
2011-04-05,163.809998,164.699997,163.619995,163.990005,3612000,141.12925,IBM
2011-04-06,164.33999599999999,164.75,163.809998,164.03999299999998,3774800,141.17227,IBM
2011-04-07,164.100006,164.550003,163.279999,164.380005,3666700,141.46488300000001,IBM
2011-04-08,164.350006,164.380005,163.16000400000001,164.050003,3324100,141.18088400000002,IBM
2011-04-11,163.440002,164.0,163.110001,163.949997,4139000,141.094819,IBM
2011-04-12,163.360001,163.770004,162.300003,163.25,3860600,140.492404,IBM
2011-04-13,163.970001,164.929993,163.66000400000001,163.949997,4181900,141.094819,IBM
2011-04-14,163.83999599999999,165.360001,163.16000400000001,164.970001,4699100,141.972632,IBM
2011-04-15,165.0,166.33999599999999,164.869995,166.21000700000002,5287400,143.039776,IBM
2011-04-18,164.639999,166.16000400000001,162.860001,165.940002,6160700,142.807411,IBM
2011-04-19,165.71000700000002,166.380005,164.440002,165.399994,6547100,142.342682,IBM
2011-04-20,163.100006,165.889999,162.190002,164.75,10891800,141.783299,IBM
2011-04-21,165.630005,168.449997,164.860001,168.279999,6158400,144.821204,IBM
2011-04-25,167.649994,168.770004,167.229996,167.669998,3583800,144.29623999999998,IBM
2011-04-26,167.990005,169.199997,167.399994,168.490005,7300000,145.001935,IBM
2011-04-27,168.610001,170.58999599999999,168.46000700000002,170.369995,5299700,146.619848,IBM
2011-04-28,169.990005,171.380005,169.699997,170.779999,5087700,146.97269599999998,IBM
2011-04-29,171.100006,173.0,170.479996,170.580002,5587700,146.800579,IBM
2011-05-02,172.110001,173.53999299999998,171.490005,172.149994,5396200,148.151709,IBM
2011-05-03,172.0,173.479996,171.229996,172.869995,5007700,148.77133999999998,IBM
2011-05-04,172.360001,172.619995,169.58999599999999,170.619995,6890300,146.834997,IBM
2011-05-05,170.470001,170.869995,167.5,168.46000700000002,7332000,144.97611899999998,IBM
2011-05-06,169.029999,170.149994,168.240005,168.889999,4839400,145.996161,IBM
2011-05-09,168.389999,169.850006,168.309998,169.100006,3594800,146.1777,IBM
2011-05-10,169.25,170.899994,169.220001,170.380005,4934800,147.284189,IBM
2011-05-11,170.300003,170.520004,167.820007,169.5,4663200,146.523473,IBM
2011-05-12,169.649994,172.770004,168.649994,172.240005,5138500,148.89205800000002,IBM
2011-05-13,171.699997,172.149994,169.440002,169.919998,5167400,146.886539,IBM
2011-05-16,169.809998,170.639999,168.309998,168.860001,4662200,145.97022900000002,IBM
2011-05-17,167.850006,171.41000400000001,166.529999,170.5,8773200,147.38791799999998,IBM
2011-05-18,170.100006,171.190002,169.46000700000002,170.440002,4154300,147.336054,IBM
2011-05-19,170.860001,171.399994,169.320007,170.58999599999999,3538300,147.465715,IBM
2011-05-20,170.399994,171.149994,169.380005,170.16000400000001,4869900,147.09401,IBM
2011-05-23,168.580002,168.690002,167.070007,168.259995,5144000,145.451556,IBM
2011-05-24,168.5,168.669998,167.509995,167.990005,4643600,145.218166,IBM
2011-05-25,167.630005,168.399994,167.509995,167.75,3882100,145.010694,IBM
2011-05-26,167.46000700000002,167.5,165.899994,167.179993,5771300,144.517954,IBM
2011-05-27,167.91000400000001,168.470001,167.0,167.5,3277600,144.79458300000002,IBM
2011-05-31,168.440002,169.889999,167.820007,168.929993,9123400,146.030733,IBM
2011-06-01,168.899994,169.580002,166.5,166.559998,5134600,143.982002,IBM
2011-06-02,166.440002,167.100006,165.71000700000002,166.08999599999999,3854100,143.575712,IBM
2011-06-03,164.300003,165.889999,164.130005,165.050003,5230500,142.676694,IBM
2011-06-06,164.759995,165.580002,164.270004,164.75,3619700,142.417358,IBM
2011-06-07,165.110001,165.240005,163.610001,163.690002,4187000,141.501048,IBM
2011-06-08,163.270004,164.850006,163.259995,164.33999599999999,3850800,142.06293200000002,IBM
2011-06-09,165.009995,165.96000700000002,164.759995,164.83999599999999,4299800,142.495155,IBM
2011-06-10,164.570007,164.83999599999999,162.869995,163.179993,4683300,141.060173,IBM
2011-06-13,164.440002,164.46000700000002,162.729996,163.169998,5099200,141.051533,IBM
2011-06-14,163.869995,164.570007,163.649994,164.119995,7050000,141.872753,IBM
2011-06-15,162.75,163.41000400000001,161.520004,162.330002,5225600,140.325402,IBM
2011-06-16,162.059998,163.630005,161.779999,162.669998,4861100,140.61931,IBM
2011-06-17,164.240005,165.100006,163.580002,164.440002,7149700,142.149382,IBM
2011-06-20,163.699997,165.610001,163.58999599999999,165.020004,3956100,142.65076200000001,IBM
2011-06-21,165.199997,166.75,164.0,166.220001,5387300,143.688094,IBM
2011-06-22,165.58999599999999,166.809998,165.100006,165.679993,3960500,143.22128600000002,IBM
2011-06-23,164.059998,166.729996,163.800003,166.119995,5271500,143.601644,IBM
2011-06-24,165.850006,165.940002,164.570007,165.070007,4402600,142.69398700000002,IBM
2011-06-27,165.740005,168.240005,165.21000700000002,167.619995,4446700,144.898312,IBM
2011-06-28,168.330002,170.699997,168.009995,170.009995,4850000,146.964335,IBM
2011-06-29,170.610001,170.860001,169.820007,170.53999299999998,3817100,147.42248999999998,IBM
2011-06-30,171.110001,172.449997,170.75,171.550003,5105200,148.29558899999998,IBM
2011-07-01,171.610001,174.649994,171.490005,174.53999299999998,5181700,150.880271,IBM
2011-07-05,173.520004,175.429993,173.520004,175.429993,4586500,151.649627,IBM
2011-07-06,175.190002,177.770004,175.08999599999999,177.71000700000002,5885900,153.620575,IBM
2011-07-07,176.779999,177.270004,176.119995,176.479996,5905600,152.557297,IBM
2011-07-08,175.490005,176.490005,175.009995,176.490005,4399900,152.56595,IBM
2011-07-11,174.899994,176.149994,174.610001,174.990005,4766500,151.269282,IBM
2011-07-12,174.929993,175.369995,173.889999,174.050003,5036800,150.456702,IBM
2011-07-13,174.899994,176.320007,174.0,174.320007,4074800,150.69010600000001,IBM
2011-07-14,174.399994,176.100006,173.83999599999999,174.229996,4613100,150.612296,IBM
2011-07-15,175.080002,175.940002,174.070007,175.53999299999998,5347100,151.74471699999998,IBM
2011-07-18,174.729996,176.46000700000002,173.580002,175.279999,8879700,151.51996599999998,IBM
2011-07-19,178.740005,185.21000700000002,178.649994,185.21000700000002,13245600,160.103914,IBM
2011-07-20,183.83999599999999,184.419998,183.0,183.649994,5901100,158.755368,IBM
